row_id,order_id,order_date,days to ship,ship_date,order_status,category_id,category_dsc,sub_category_id,sub_category_dsc,item_number,item_dsc,item_brand,order_quantity,sales,unit_price,product_margin,customer_id,customer_first_name,customer_last_name,email_newsletter,city,state
24390,14762,10/20/2015,0,10/20/2015,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4316,Twana,Denning,Yes,New York,New York
27143,15424,7/20/2015,1,7/21/2015,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,3,$165.00,$55.00,0.25,4317,Thu,Segal,Yes,New York,New York
28872,17560,12/16/2015,2,12/18/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4318,Tarah,Bahr,Yes,New York,New York
7746,2799,12/13/2013,1,12/14/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4322,Shane,Lacroix,Yes,New York,New York
12320,7373,12/24/2014,3,12/27/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4322,Shane,Lacroix,Yes,New York,New York
13006,663,12/2/2012,0,12/2/2012,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4323,Serina,Resendiz,Yes,New York,New York
182,182,10/27/2012,1,10/28/2012,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4324,Rayna,Sperry,Yes,New York,New York
17364,7551,12/13/2014,1,12/14/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4324,Rayna,Sperry,Yes,New York,New York
8132,3185,2/13/2014,1,2/14/2014,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4324,Rayna,Sperry,Yes,New York,New York
26455,17365,12/10/2015,1,12/11/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4324,Rayna,Sperry,Yes,New York,New York
27580,15983,8/17/2015,3,8/20/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,3,$149.97,$49.99,0.60,4327,Margurite,Amin,Yes,New York,New York
18735,5682,8/13/2014,1,8/14/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4328,Lucrecia,Gaspar,Yes,New York,New York
11398,6451,12/10/2014,0,12/10/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4328,Lucrecia,Gaspar,Yes,New York,New York
24399,14779,9/28/2015,3,10/1/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4328,Lucrecia,Gaspar,Yes,New York,New York
2640,2640,11/15/2013,0,11/15/2013,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4330,Kati,Lemaster,Yes,New York,New York
30913,17499,12/11/2015,0,12/11/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4330,Kati,Lemaster,Yes,New York,New York
11668,6721,12/20/2014,0,12/20/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4332,Jesenia,Lilley,Yes,New York,New York
17213,7400,12/9/2014,1,12/10/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4333,Diamond,Poling,No,New York,New York
12714,371,11/11/2012,2,11/13/2012,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4334,Crista,Villagomez,No,New York,New York
20786,13222,2/14/2015,1,2/15/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4338,Vinnie,Leroy,Yes,New York,New York
5957,5957,10/21/2014,0,10/21/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4339,Suellen,Otis,Yes,New York,New York
19896,6843,12/27/2014,0,12/27/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4340,Romelia,Durkin,Yes,New York,New York
24636,15231,11/5/2015,1,11/6/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4340,Romelia,Durkin,Yes,New York,New York
11491,6544,12/5/2014,0,12/5/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4340,Romelia,Durkin,Yes,New York,New York
438,438,12/24/2012,1,12/25/2012,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4341,Rachell,Lavender,Yes,New York,New York
2071,2071,9/21/2013,3,9/24/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4341,Rachell,Lavender,Yes,New York,New York
6976,6976,12/22/2014,1,12/23/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4347,Jessi,Ramsay,Yes,New York,New York
11836,6889,12/28/2014,0,12/28/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4348,Janessa,Henke,Yes,New York,New York
29475,15581,4/16/2015,2,4/18/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,3,$149.97,$49.99,0.60,4348,Janessa,Henke,Yes,New York,New York
16975,7162,12/27/2014,1,12/28/2014,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4350,Ha,Whited,No,New York,New York
20431,7378,12/19/2014,0,12/19/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4351,Elease,Frazer,No,New York,New York
1728,1728,12/8/2013,0,12/8/2013,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4353,Britany,Macleod,No,New York,New York
2536,2536,12/18/2013,0,12/18/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4355,Salome,Casanova,Yes,New York,New York
1049,1049,6/10/2013,0,6/10/2013,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4356,Rosamond,Olds,Yes,New York,New York
28206,16741,12/25/2015,1,12/26/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4356,Rosamond,Olds,Yes,New York,New York
16080,6267,12/14/2014,0,12/14/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4357,Regena,Jenson,Yes,New York,New York
3071,3071,11/13/2013,0,11/13/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4359,Ngoc,Flora,Yes,New York,New York
16079,6266,12/5/2014,0,12/5/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4365,Larhonda,Larios,Yes,New York,New York
9199,4252,9/1/2014,0,9/1/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4367,Jacki,Fung,Yes,New York,New York
21116,8064,10/10/2012,0,10/10/2012,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4367,Jacki,Fung,Yes,New York,New York
24227,14335,10/4/2015,0,10/4/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4367,Jacki,Fung,Yes,New York,New York
30645,17145,12/15/2015,0,12/15/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4368,Hollis,Marek,Yes,New York,New York
30442,16867,12/25/2015,0,12/25/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,3,$149.97,$49.99,0.60,4368,Hollis,Marek,Yes,New York,New York
26755,14917,11/3/2015,0,11/3/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4369,Holley,Valladares,Yes,New York,New York
23750,13224,2/10/2015,1,2/11/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4373,Arnetta,Fryer,No,New York,New York
29027,14956,9/25/2015,1,9/26/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,3,$149.97,$49.99,0.60,4373,Arnetta,Fryer,No,New York,New York
908,908,4/26/2013,1,4/27/2013,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4374,Velvet,Folsom,Yes,New York,New York
12758,415,11/7/2012,0,11/7/2012,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4374,Velvet,Folsom,Yes,New York,New York
9604,4657,10/22/2014,1,10/23/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4376,Shanice,Sumpter,Yes,New York,New York
19721,6668,12/14/2014,0,12/14/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4376,Shanice,Sumpter,Yes,New York,New York
11117,6170,12/9/2014,12,12/21/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4377,Neta,Kraemer,Yes,New York,New York
853,853,3/20/2013,0,3/20/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4378,Mikki,Aceves,Yes,New York,New York
8852,3905,11/19/2014,1,11/20/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4379,Micki,Pettigrew,Yes,New York,New York
21439,8387,6/23/2012,3,6/26/2012,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4380,Lonna,Mclaurin,Yes,New York,New York
21147,8095,10/28/2012,2,10/30/2012,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4384,Joye,Janes,Yes,New York,New York
970,970,4/8/2013,1,4/9/2013,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,1,$55.00,$55.00,0.25,4387,Hyun,Mcfall,Yes,New York,New York
11763,6816,12/18/2014,2,12/20/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4390,Henriette,Merino,Yes,New York,New York
24919,15672,4/2/2015,0,4/2/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4393,Darnell,Armijo,No,New York,New York
27627,16041,7/3/2015,0,7/3/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4394,Dahlia,Bricker,No,New York,New York
6743,6743,12/16/2014,1,12/17/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4395,Coreen,Pitman,No,New York,New York
1439,1439,10/2/2013,1,10/3/2013,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4400,Ayanna,Reuter,No,Los Angeles,California
13951,2432,9/17/2013,0,9/17/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4402,Albertina,Clemente,No,Los Angeles,California
1253,1253,6/23/2013,0,6/23/2013,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,1,$55.00,$55.00,0.25,4403,Skye,Romine,Yes,Los Angeles,California
11122,6175,12/28/2014,0,12/28/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4404,Shawnee,Dykstra,Yes,Los Angeles,California
2511,2511,12/29/2013,2,12/31/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4406,Quiana,Tallman,Yes,Los Angeles,California
7215,7215,12/16/2014,0,12/16/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4407,Pamelia,Lovato,Yes,Los Angeles,California
1113,1113,4/8/2013,0,4/8/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4408,Min,Brent,Yes,Los Angeles,California
7628,2681,7/23/2013,1,7/24/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4411,Margit,Cloutier,Yes,Los Angeles,California
1592,1592,12/20/2013,1,12/21/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4412,Kiesha,Mccurry,Yes,Los Angeles,California
13628,2109,12/17/2013,0,12/17/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4413,Kiera,Mckeever,Yes,Los Angeles,California
3271,3271,2/19/2014,1,2/20/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4414,Kaylene,Graziano,Yes,Los Angeles,California
3636,3636,10/7/2014,1,10/8/2014,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4414,Kaylene,Graziano,Yes,Los Angeles,California
6437,6437,12/23/2014,7,12/30/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4415,Jodee,Heflin,Yes,Los Angeles,California
8970,4023,11/20/2014,1,11/21/2014,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,1,$55.00,$55.00,0.25,4415,Jodee,Heflin,Yes,Los Angeles,California
29377,15449,7/20/2015,1,7/21/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4415,Jodee,Heflin,Yes,Los Angeles,California
23082,17059,12/24/2015,0,12/24/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4417,Erlene,Isaacson,No,Los Angeles,California
10279,5332,5/9/2014,0,5/9/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4417,Erlene,Isaacson,No,Los Angeles,California
18539,5486,4/15/2014,3,4/18/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4419,Else,Meister,No,Los Angeles,California
25000,15774,11/10/2015,2,11/12/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4420,Daryl,Stroup,No,Los Angeles,California
14294,2775,11/14/2013,0,11/14/2013,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,3,$149.97,$49.99,0.60,4420,Daryl,Stroup,No,Los Angeles,California
7484,7484,12/12/2014,2,12/14/2014,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,1,$55.00,$55.00,0.25,4421,Dalila,Everson,No,Los Angeles,California
18234,5181,9/6/2014,0,9/6/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4422,Daisey,Halsey,No,Los Angeles,California
30470,16911,12/29/2015,0,12/29/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4422,Daisey,Halsey,No,Los Angeles,California
26385,17288,12/7/2015,1,12/8/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4422,Daisey,Halsey,No,Los Angeles,California
13053,1534,12/4/2013,0,12/4/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4425,Belia,Yager,No,Los Angeles,California
16307,6494,12/17/2014,1,12/18/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4425,Belia,Yager,No,Los Angeles,California
9302,4355,9/3/2014,1,9/4/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4425,Belia,Yager,No,Los Angeles,California
25752,16601,12/6/2015,2,12/8/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4425,Belia,Yager,No,Los Angeles,California
18673,5620,11/6/2014,0,11/6/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4426,Babara,Berryman,No,Los Angeles,California
25128,15927,5/24/2015,1,5/25/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4429,Shelba,Jester,Yes,Los Angeles,California
6770,6770,12/24/2014,0,12/24/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4432,Norman,Whiteman,Yes,Los Angeles,California
11183,6236,12/6/2014,0,12/6/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4433,Nikia,Riordan,Yes,Los Angeles,California
1811,1811,11/15/2013,1,11/16/2013,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,1,$55.00,$55.00,0.25,4435,Marna,Goolsby,Yes,Los Angeles,California
7978,3031,11/30/2013,3,12/3/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4436,Margeret,Jose,Yes,Los Angeles,California
2115,2115,9/15/2013,0,9/15/2013,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4437,Madaline,Stidham,Yes,Los Angeles,California
28536,17157,12/19/2015,1,12/20/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4439,Kindra,Johnsen,Yes,Los Angeles,California
1828,1828,12/6/2013,0,12/6/2013,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4445,Gertrud,Brogan,No,Los Angeles,California
11279,6332,12/3/2014,2,12/5/2014,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4446,Garnett,Cardoso,No,Los Angeles,California
12235,7288,12/7/2014,2,12/9/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4447,Freeda,Linville,No,Los Angeles,California
8658,3711,3/12/2014,0,3/12/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4448,Frederica,Baptiste,No,Los Angeles,California
21175,8123,7/27/2013,1,7/28/2013,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,1,$55.00,$55.00,0.25,4449,Florance,Gorski,No,Los Angeles,California
16227,6414,12/11/2014,3,12/14/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4449,Florance,Gorski,No,Los Angeles,California
17356,7543,12/5/2014,0,12/5/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4450,Flavia,Rey,No,Los Angeles,California
5907,5907,10/25/2014,2,10/27/2014,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4450,Flavia,Rey,No,Los Angeles,California
24005,13770,10/3/2015,2,10/5/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4451,Dennis,Hazen,No,Los Angeles,California
5073,5073,11/10/2014,1,11/11/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4453,Beverlee,Shores,No,Los Angeles,California
3495,3495,11/28/2014,3,12/1/2014,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4453,Beverlee,Shores,No,Los Angeles,California
28360,16939,12/10/2015,0,12/10/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4456,Trinity,Lemieux,Yes,Los Angeles,California
23393,17373,12/24/2015,0,12/24/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4459,Shonna,Langlois,Yes,Los Angeles,California
16932,7119,12/20/2014,0,12/20/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4459,Shonna,Langlois,Yes,Los Angeles,California
21350,8298,6/10/2012,4,6/14/2012,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4460,Sha,Burrow,Yes,Los Angeles,California
16435,6622,12/22/2014,0,12/22/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4460,Sha,Burrow,Yes,Los Angeles,California
6430,6430,12/17/2014,0,12/17/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4461,Sarina,Hernandes,Yes,Los Angeles,California
11653,6706,12/6/2014,1,12/7/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4462,Oneida,Mcdevitt,Yes,Los Angeles,California
30358,16753,12/3/2015,2,12/5/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4462,Oneida,Mcdevitt,Yes,Los Angeles,California
4648,4648,10/12/2014,0,10/12/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4463,Micah,Pichardo,Yes,Los Angeles,California
11446,6499,12/17/2014,11,12/28/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4463,Micah,Pichardo,Yes,Los Angeles,California
338,338,11/3/2012,1,11/4/2012,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4466,Lurline,Stillwell,Yes,Los Angeles,California
675,675,12/26/2012,0,12/26/2012,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,1,$55.00,$55.00,0.25,4467,Lenna,Teixeira,Yes,Los Angeles,California
10233,5286,6/21/2014,0,6/21/2014,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4467,Lenna,Teixeira,Yes,Los Angeles,California
29649,15833,9/2/2015,1,9/3/2015,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4468,Katherin,Hildreth,Yes,Los Angeles,California
25823,16678,12/20/2015,0,12/20/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4469,Jin,Matheson,Yes,Los Angeles,California
29615,15787,4/28/2015,1,4/29/2015,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,1,$55.00,$55.00,0.25,4470,Jeni,Warfield,Yes,Los Angeles,California
16262,6449,12/10/2014,2,12/12/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,3,$225.00,$75.00,0.49,4470,Jeni,Warfield,Yes,Los Angeles,California
17438,2678,9/11/2013,1,9/12/2013,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4476,Enola,Matias,No,Los Angeles,California
16550,6737,12/2/2014,0,12/2/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4477,Ema,Buxton,No,Los Angeles,California
357,357,11/4/2012,0,11/4/2012,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4479,Devona,Chiang,No,Los Angeles,California
26435,17344,12/19/2015,5,12/24/2015,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,2,$110.00,$55.00,0.25,4479,Devona,Chiang,No,Los Angeles,California
30412,16825,12/4/2015,1,12/5/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,3,$149.97,$49.99,0.60,4482,Caprice,Hammock,No,Los Angeles,California
11340,6393,12/8/2014,1,12/9/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4483,Alysha,Bethel,No,Los Angeles,California
29068,15016,3/11/2015,1,3/12/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4483,Alysha,Bethel,No,Los Angeles,California
2814,2814,11/22/2013,0,11/22/2013,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4487,Theresia,Bunker,Yes,Los Angeles,California
3777,3777,9/16/2014,2,9/18/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4489,Song,Kress,Yes,Los Angeles,California
3703,3703,9/19/2014,3,9/22/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4491,Samara,Whitehurst,Yes,Los Angeles,California
20759,7707,5/26/2012,12,6/7/2012,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4494,Pamella,Calvillo,Yes,Los Angeles,California
5512,5512,9/20/2014,0,9/20/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4495,Nicky,Wallen,Yes,Los Angeles,California
15321,5508,8/17/2014,1,8/18/2014,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,1,$49.99,$49.99,0.60,4496,Marni,Lung,Yes,Los Angeles,California
18,18,2/6/2012,2,2/8/2012,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,1,$75.00,$75.00,0.49,4500,Ligia,Battles,Yes,Los Angeles,California
12191,7244,12/10/2014,0,12/10/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4501,Lera,Berlin,Yes,Los Angeles,California
16149,6336,12/21/2014,0,12/21/2014,complete,2,Helmets,8,Adult,16,Pix Trail Helmet,Pix,2,$150.00,$75.00,0.49,4504,Kimber,Luckett,Yes,Los Angeles,California
23069,17046,12/2/2015,0,12/2/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4506,Karey,Spradlin,Yes,Los Angeles,California
13071,1552,11/9/2013,0,11/9/2013,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4507,Jennefer,Timmerman,Yes,Los Angeles,California
9910,4963,10/24/2014,0,10/24/2014,complete,2,Helmets,9,Kids,17,Maximo Toddler Helmet,Maximo,1,$55.00,$55.00,0.25,4509,Halina,Beale,No,Los Angeles,California
24826,15529,11/13/2015,0,11/13/2015,complete,2,Helmets,9,Kids,18,Flex Youth 8 Helmet,Flex,2,$99.98,$49.99,0.60,4509,Halina,Beale,No,Los Angeles,California
